task,budget,method,sample_idx,score,rep_ratio,collapsed,onset_word_idx,dispersion_cv
qmsum,0.8,streaming,42,6.1349693251533735,0.014285714285714285,0,22,22.09688123008186
qmsum,0.8,streaming,43,10.256410256410257,0.018633540372670808,0,18,17.867963717447953
qmsum,0.8,streaming,44,6.9364161849710975,0.0,0,,18.954264000184647
qmsum,0.8,streaming,45,15.544041450777199,0.0,0,,16.076073786521484
qmsum,0.8,streaming,46,12.413793103448274,0.0,0,,16.076073786521484
qmsum,0.8,streaming,47,5.405405405405405,0.0078125,0,23,13.304143793181405
qmsum,0.8,streaming,48,5.031446540880503,0.014285714285714285,0,22,22.09688123008186
qmsum,0.8,streaming,49,9.734513274336283,0.017964071856287425,0,5,20.393139713093806
qmsum,0.8,h2o,0,6.329113924050632,0.702247191011236,1,7,0.40744978485012956
qmsum,0.8,h2o,1,0.0,0.9192546583850931,1,0,0.4113372776459944
qmsum,0.8,h2o,2,4.137931034482759,0.9119496855345912,1,2,0.38683000676272195
qmsum,0.8,h2o,3,1.9704433497536946,0.8975903614457831,1,6,0.4058626359425205
qmsum,0.8,h2o,4,4.18848167539267,0.5819209039548022,1,8,0.40566996382337167
qmsum,0.8,h2o,5,4.739336492890995,0.827027027027027,1,17,0.3811834515807004
qmsum,0.8,h2o,6,1.1976047904191618,0.9431818181818182,1,2,0.4048502514224925
qmsum,0.8,h2o,7,2.4844720496894412,0.875,1,7,0.436472079337404
qmsum,0.8,h2o,8,3.703703703703704,0.8448275862068966,1,12,0.37080938271374153
qmsum,0.8,h2o,9,6.024096385542169,0.27741935483870966,0,15,0.3966695674893423
qmsum,0.8,h2o,10,1.01010101010101,0.8611111111111112,1,15,0.3728267998837571
qmsum,0.8,h2o,11,1.2048192771084338,0.875,1,7,0.436472079337404
qmsum,0.8,h2o,12,5.2631578947368425,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,h2o,13,3.9603960396039604,0.7674418604651163,1,20,0.42063458682958654
qmsum,0.8,h2o,14,19.35483870967742,0.23668639053254437,0,0,0.4222557438363302
qmsum,0.8,h2o,15,15.261044176706825,0.5483870967741935,1,44,0.4090640125715476
qmsum,0.8,h2o,16,13.872832369942198,0.27741935483870966,0,15,0.3966695674893423
qmsum,0.8,h2o,17,1.8691588785046724,0.8611111111111112,1,15,0.3728267998837571
qmsum,0.8,h2o,18,3.5502958579881656,0.8731343283582089,1,10,0.41452775931827596
qmsum,0.8,h2o,19,3.0000000000000004,0.875,1,7,0.436472079337404
qmsum,0.8,h2o,20,3.2608695652173907,0.8098159509202454,1,22,0.3980735941408201
qmsum,0.8,h2o,21,1.1428571428571428,0.9122807017543859,1,0,0.42190747663720757
qmsum,0.8,h2o,22,1.0582010582010581,0.827027027027027,1,17,0.3811834515807004
qmsum,0.8,h2o,23,4.25531914893617,0.8975903614457831,1,6,0.4058626359425205
qmsum,0.8,h2o,24,15.286624203821656,0.2345679012345679,0,20,0.41033242342992066
qmsum,0.8,h2o,25,5.813953488372093,0.21637426900584794,0,13,0.41493758836783606
qmsum,0.8,h2o,26,6.0606060606060606,0.8098159509202454,1,22,0.3980735941408201
qmsum,0.8,h2o,27,0.0,0.9431818181818182,1,2,0.4048502514224925
qmsum,0.8,h2o,28,3.7209302325581395,0.7891891891891892,1,9,0.419151827423387
qmsum,0.8,h2o,29,23.111111111111114,0.27741935483870966,0,15,0.3966695674893423
qmsum,0.8,h2o,30,0.0,0.9192546583850931,1,0,0.4113372776459944
qmsum,0.8,h2o,31,8.333333333333332,0.3496932515337423,1,1,0.4262704482552644
qmsum,0.8,h2o,32,4.225352112676056,0.935064935064935,1,3,0.4173221805368938
qmsum,0.8,h2o,33,7.650273224043715,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,h2o,34,3.896103896103896,0.8681318681318682,1,12,0.3816589326327399
qmsum,0.8,h2o,35,3.4482758620689653,0.8098159509202454,1,22,0.3980735941408201
qmsum,0.8,h2o,36,3.0769230769230775,0.8098159509202454,1,22,0.3980735941408201
qmsum,0.8,h2o,37,4.545454545454546,0.3496932515337423,1,1,0.4262704482552644
qmsum,0.8,h2o,38,4.878048780487805,0.7674418604651163,1,20,0.42063458682958654
qmsum,0.8,h2o,39,4.694835680751173,0.9192546583850931,1,0,0.4113372776459944
qmsum,0.8,h2o,40,10.232558139534884,0.5819209039548022,1,8,0.40566996382337167
qmsum,0.8,h2o,41,0.0,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,h2o,42,7.453416149068322,0.8731343283582089,1,10,0.41452775931827596
qmsum,0.8,h2o,43,9.574468085106384,0.48554913294797686,1,23,0.4045272024240253
qmsum,0.8,h2o,44,2.877697841726619,0.8681318681318682,1,12,0.3816589326327399
qmsum,0.8,h2o,45,12.658227848101266,0.5536723163841808,1,11,0.4134394180465211
qmsum,0.8,h2o,46,8.465608465608467,0.5536723163841808,1,11,0.4134394180465211
qmsum,0.8,h2o,47,2.285714285714286,0.702247191011236,1,7,0.40744978485012956
qmsum,0.8,h2o,48,1.2738853503184715,0.8731343283582089,1,10,0.41452775931827596
qmsum,0.8,h2o,49,1.1494252873563218,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,snapkv,0,2.8368794326241136,0.8647058823529412,1,6,0.6905774754158721
qmsum,0.8,snapkv,1,8.64864864864865,0.574585635359116,1,13,0.7323945871743298
qmsum,0.8,snapkv,2,3.7974683544303804,0.75,1,0,0.7552243242833407
qmsum,0.8,snapkv,3,7.9207920792079225,0.0,0,,0.6789641616269898
qmsum,0.8,snapkv,4,0.0,0.9647058823529412,1,0,0.7038501934910298
qmsum,0.8,snapkv,5,4.938271604938271,0.12598425196850394,0,25,0.7346172000395615
qmsum,0.8,snapkv,6,6.896551724137932,0.7142857142857143,1,12,0.7705003776368412
qmsum,0.8,snapkv,7,3.6585365853658534,0.39204545454545453,1,19,0.7853499127939776
qmsum,0.8,snapkv,8,1.282051282051282,0.8941176470588236,1,0,0.7445567409487569
qmsum,0.8,snapkv,9,2.5423728813559325,0.9595959595959596,1,6,0.6280543893281777
qmsum,0.8,snapkv,10,3.4682080924855496,0.7777777777777778,1,28,0.7373350980229646
qmsum,0.8,snapkv,11,5.9171597633136095,0.39204545454545453,1,19,0.7853499127939776
qmsum,0.8,snapkv,12,12.355212355212354,0.5026455026455027,1,20,0.7739778941817502
qmsum,0.8,snapkv,13,10.294117647058824,0.0,0,,0.7212830847580384
qmsum,0.8,snapkv,14,17.511520737327192,0.4342857142857143,1,0,0.7392572647551876
qmsum,0.8,snapkv,15,19.718309859154928,0.012987012987012988,0,6,0.7187774330190828
qmsum,0.8,snapkv,16,1.646090534979424,0.9595959595959596,1,6,0.6280543893281777
qmsum,0.8,snapkv,17,4.232804232804233,0.7777777777777778,1,28,0.7373350980229646
qmsum,0.8,snapkv,18,5.825242718446602,0.0,0,,0.708152733282113
qmsum,0.8,snapkv,19,6.896551724137931,0.39204545454545453,1,19,0.7853499127939776
qmsum,0.8,snapkv,20,6.829268292682928,0.6994535519125683,1,17,0.680067679723063
qmsum,0.8,snapkv,21,10.42654028436019,0.0,0,,0.7691362307141261
qmsum,0.8,snapkv,22,4.285714285714286,0.12598425196850394,0,25,0.7346172000395615
qmsum,0.8,snapkv,23,9.30232558139535,0.0,0,,0.6789641616269898
qmsum,0.8,snapkv,24,13.333333333333334,0.058823529411764705,0,0,0.7412075996994667
qmsum,0.8,snapkv,25,5.405405405405405,0.810126582278481,1,3,0.6931084724010033
qmsum,0.8,snapkv,26,7.936507936507936,0.6994535519125683,1,17,0.680067679723063
qmsum,0.8,snapkv,27,8.383233532934131,0.7142857142857143,1,12,0.7705003776368412
qmsum,0.8,snapkv,28,5.5813953488372094,0.4175824175824176,1,19,0.7525759091337407
qmsum,0.8,snapkv,29,6.101694915254237,0.9595959595959596,1,6,0.6280543893281777
qmsum,0.8,snapkv,30,7.2727272727272725,0.574585635359116,1,13,0.7323945871743298
qmsum,0.8,snapkv,31,15.09433962264151,0.4642857142857143,1,0,0.7519750468791384
qmsum,0.8,snapkv,32,10.344827586206899,0.6559139784946236,1,6,0.7091462163125194
qmsum,0.8,snapkv,33,12.698412698412698,0.5026455026455027,1,20,0.7739778941817502
qmsum,0.8,snapkv,34,0.0,0.8985507246376812,1,0,0.7432664118603399
qmsum,0.8,snapkv,35,5.128205128205129,0.6994535519125683,1,17,0.680067679723063
qmsum,0.8,snapkv,36,8.333333333333334,0.6994535519125683,1,17,0.680067679723063
qmsum,0.8,snapkv,37,9.836065573770494,0.4642857142857143,1,0,0.7519750468791384
qmsum,0.8,snapkv,38,10.071942446043165,0.0,0,,0.7212830847580384
qmsum,0.8,snapkv,39,9.090909090909092,0.574585635359116,1,13,0.7323945871743298
qmsum,0.8,snapkv,40,0.0,0.9647058823529412,1,0,0.7038501934910298
qmsum,0.8,snapkv,41,9.205020920502092,0.5026455026455027,1,20,0.7739778941817502
qmsum,0.8,snapkv,42,6.315789473684211,0.0,0,,0.708152733282113
qmsum,0.8,snapkv,43,0.0,0.9647058823529412,1,0,0.6898437047704423
qmsum,0.8,snapkv,44,1.4184397163120568,0.8985507246376812,1,0,0.7432664118603399
qmsum,0.8,snapkv,45,0.9345794392523363,0.9595375722543352,1,0,0.669047533430744
qmsum,0.8,snapkv,46,0.0,0.9595375722543352,1,0,0.669047533430744
qmsum,0.8,snapkv,47,1.2658227848101267,0.8647058823529412,1,6,0.6905774754158721
qmsum,0.8,snapkv,48,6.593406593406594,0.0,0,,0.708152733282113
qmsum,0.8,snapkv,49,9.876543209876543,0.5026455026455027,1,20,0.7739778941817502
qmsum,0.8,pyramidkv,0,6.329113924050632,0.702247191011236,1,7,0.40744978485012956
qmsum,0.8,pyramidkv,1,0.0,0.9192546583850931,1,0,0.4113372776459944
qmsum,0.8,pyramidkv,2,4.137931034482759,0.9119496855345912,1,2,0.38683000676272195
qmsum,0.8,pyramidkv,3,1.9704433497536946,0.8975903614457831,1,6,0.4058626359425205
qmsum,0.8,pyramidkv,4,3.3707865168539324,0.7471910112359551,1,8,0.4058660441434404
qmsum,0.8,pyramidkv,5,1.0582010582010581,0.7440476190476191,1,29,0.3810522157444663
qmsum,0.8,pyramidkv,6,1.1976047904191618,0.9431818181818182,1,2,0.4048502514224925
qmsum,0.8,pyramidkv,7,2.4844720496894412,0.875,1,7,0.43658662456946584
qmsum,0.8,pyramidkv,8,3.703703703703704,0.8448275862068966,1,12,0.3712137483653938
qmsum,0.8,pyramidkv,9,6.024096385542169,0.27741935483870966,0,15,0.3970585219273482
qmsum,0.8,pyramidkv,10,1.01010101010101,0.8611111111111112,1,15,0.3728267998837571
qmsum,0.8,pyramidkv,11,1.2048192771084338,0.875,1,7,0.43658662456946584
qmsum,0.8,pyramidkv,12,5.2631578947368425,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,pyramidkv,13,7.291666666666667,0.7530864197530864,1,21,0.42063458682958654
qmsum,0.8,pyramidkv,14,19.35483870967742,0.23668639053254437,0,0,0.4222557438363302
qmsum,0.8,pyramidkv,15,15.261044176706825,0.5483870967741935,1,44,0.40927513117298964
qmsum,0.8,pyramidkv,16,13.872832369942198,0.27741935483870966,0,15,0.3970585219273482
qmsum,0.8,pyramidkv,17,1.8691588785046724,0.8611111111111112,1,15,0.3728267998837571
qmsum,0.8,pyramidkv,18,4.347826086956522,0.9444444444444444,1,0,0.41452775931827596
qmsum,0.8,pyramidkv,19,3.0000000000000004,0.875,1,7,0.43658662456946584
qmsum,0.8,pyramidkv,20,3.2608695652173907,0.8098159509202454,1,22,0.3983753423635908
qmsum,0.8,pyramidkv,21,2.1621621621621623,0.9117647058823529,1,3,0.42226293881863525
qmsum,0.8,pyramidkv,22,1.197604790419162,0.7440476190476191,1,29,0.3810522157444663
qmsum,0.8,pyramidkv,23,4.25531914893617,0.8975903614457831,1,6,0.4058626359425205
qmsum,0.8,pyramidkv,24,15.286624203821656,0.2345679012345679,0,20,0.40884926052147746
qmsum,0.8,pyramidkv,25,3.428571428571429,0.9333333333333333,1,2,0.41464911721819386
qmsum,0.8,pyramidkv,26,6.0606060606060606,0.8098159509202454,1,22,0.3983753423635908
qmsum,0.8,pyramidkv,27,0.0,0.9431818181818182,1,2,0.4048502514224925
qmsum,0.8,pyramidkv,28,3.7209302325581395,0.7891891891891892,1,9,0.4195031376144059
qmsum,0.8,pyramidkv,29,23.111111111111114,0.27741935483870966,0,15,0.3970585219273482
qmsum,0.8,pyramidkv,30,0.0,0.9192546583850931,1,0,0.4113372776459944
qmsum,0.8,pyramidkv,31,8.333333333333332,0.3496932515337423,1,1,0.426153137151654
qmsum,0.8,pyramidkv,32,4.225352112676056,0.935064935064935,1,3,0.4173221805368938
qmsum,0.8,pyramidkv,33,7.650273224043715,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,pyramidkv,34,3.896103896103896,0.8681318681318682,1,12,0.3818456786979584
qmsum,0.8,pyramidkv,35,3.4482758620689653,0.8098159509202454,1,22,0.3983753423635908
qmsum,0.8,pyramidkv,36,3.0769230769230775,0.8098159509202454,1,22,0.3983753423635908
qmsum,0.8,pyramidkv,37,4.545454545454546,0.3496932515337423,1,1,0.426153137151654
qmsum,0.8,pyramidkv,38,5.128205128205128,0.7530864197530864,1,21,0.42063458682958654
qmsum,0.8,pyramidkv,39,4.694835680751173,0.9192546583850931,1,0,0.4113372776459944
qmsum,0.8,pyramidkv,40,7.920792079207921,0.7471910112359551,1,8,0.4058660441434404
qmsum,0.8,pyramidkv,41,0.0,0.9389312977099237,1,3,0.4328488106202999
qmsum,0.8,pyramidkv,42,2.2727272727272725,0.9444444444444444,1,0,0.41452775931827596
qmsum,0.8,pyramidkv,43,9.574468085106384,0.48554913294797686,1,23,0.4045272024240253
qmsum,0.8,pyramidkv,44,2.877697841726619,0.8681318681318682,1,12,0.3818456786979584
qmsum,0.8,pyramidkv,45,12.658227848101266,0.5536723163841808,1,11,0.4141578844305449
qmsum,0.8,pyramidkv,46,8.465608465608467,0.5536723163841808,1,11,0.4141578844305449
qmsum,0.8,pyramidkv,47,2.285714285714286,0.702247191011236,1,7,0.40744978485012956
qmsum,0.8,pyramidkv,48,1.1627906976744187,0.9444444444444444,1,0,0.41452775931827596
qmsum,0.8,pyramidkv,49,1.1494252873563218,0.9389312977099237,1,3,0.4328488106202999
gov_report,0.8,adakv,0,11.042944785276074,0.8228571428571428,1,8,0.40460310720561316
gov_report,0.8,adakv,1,17.68368617683686,0.06918238993710692,0,8,0.41058958029541015
gov_report,0.8,adakv,2,19.316493313521544,0.5316455696202531,1,9,0.41340637968301397
gov_report,0.8,adakv,3,12.274368231046932,0.7037037037037037,1,1,0.40780401148656914
gov_report,0.8,adakv,4,10.880829015544041,0.13043478260869565,0,10,0.399917004909609
gov_report,0.8,adakv,5,12.536728697355533,0.06716417910447761,0,41,0.40495602824217686
gov_report,0.8,adakv,6,14.847161572052403,0.4451219512195122,1,8,0.3961842066360131
gov_report,0.8,adakv,7,21.453287197231834,0.015384615384615385,0,26,0.40878384532635903
gov_report,0.8,adakv,8,13.3492252681764,0.022727272727272728,0,35,0.4034264669638885
gov_report,0.8,adakv,9,15.030674846625766,0.7465753424657534,1,8,0.4102491849977983
gov_report,0.8,adakv,10,14.469453376205788,0.04225352112676056,0,72,0.4058302082480886
gov_report,0.8,adakv,11,21.05263157894737,0.01282051282051282,0,72,0.4094989439630404
gov_report,0.8,adakv,12,14.207650273224044,0.03773584905660377,0,70,0.3996828825735629
gov_report,0.8,adakv,13,14.756671899529042,0.020689655172413793,0,28,0.40054143020660216
gov_report,0.8,adakv,14,13.026819923371647,0.0,0,,0.4156508357816501
gov_report,0.8,adakv,15,24.929178470254957,0.5748502994011976,1,17,0.38812370750164304
gov_report,0.8,adakv,16,13.144329896907218,0.0410958904109589,0,9,0.40201106378943136
gov_report,0.8,adakv,17,17.333333333333336,0.0064516129032258064,0,59,0.41240627640592425
gov_report,0.8,adakv,18,19.813084112149532,0.02608695652173913,0,53,0.4063343345210991
gov_report,0.8,adakv,19,20.948616600790515,0.11188811188811189,0,22,0.39847794834172034
gov_report,0.8,adakv,20,10.223642172523963,0.8547486033519553,1,4,0.4077682949940433
gov_report,0.8,adakv,21,10.796221322537113,0.024390243902439025,0,13,0.40776449196849046
gov_report,0.8,adakv,22,7.738095238095238,0.47368421052631576,1,72,0.40264969959077507
gov_report,0.8,adakv,23,17.824773413897283,0.20121951219512196,0,7,0.4105260758274708
gov_report,0.8,adakv,24,15.510204081632653,0.033112582781456956,0,28,0.3920213816600472
gov_report,0.8,adakv,25,19.36619718309859,0.0880503144654088,0,43,0.41228745676219813
gov_report,0.8,adakv,26,14.803625377643506,0.03773584905660377,0,52,0.4042534319868615
gov_report,0.8,adakv,27,12.027972027972028,0.6111111111111112,1,9,0.40099886343662167
gov_report,0.8,adakv,28,14.96062992125984,0.040268456375838924,0,21,0.4048073973869494
gov_report,0.8,adakv,29,9.041591320072333,0.8758169934640523,1,12,0.41383977865770694
gov_report,0.8,adakv,30,9.113924050632912,0.022598870056497175,0,52,0.406764893145039
gov_report,0.8,adakv,31,8.579088471849866,0.32,1,6,0.4107456352667868
gov_report,0.8,adakv,32,11.092436974789916,0.37719298245614036,1,66,0.3972496359627156
gov_report,0.8,adakv,33,16.897856242118536,0.1728395061728395,0,39,0.4063971835566944
gov_report,0.8,adakv,34,13.411078717201166,0.07792207792207792,0,22,0.4101194917950608
gov_report,0.8,adakv,35,14.006514657980457,0.031007751937984496,0,30,0.40518869184211076
gov_report,0.8,adakv,36,25.85751978891821,0.7650273224043715,1,0,0.42278513154751957
gov_report,0.8,adakv,37,17.91767554479419,0.020202020202020204,0,50,0.41121797234816465
gov_report,0.8,adakv,38,21.08345534407028,0.06832298136645963,0,25,0.40472669326417765
gov_report,0.8,adakv,39,16.28787878787879,0.07692307692307693,0,38,0.40411320454468264
gov_report,0.8,adakv,40,12.519561815336463,0.6021505376344086,1,5,0.3943402780128976
gov_report,0.8,adakv,41,22.894168466522675,0.15789473684210525,0,6,0.40986457571842966
gov_report,0.8,adakv,42,13.774834437086096,0.07228915662650602,0,41,0.40734515187701936
gov_report,0.8,adakv,43,20.13422818791946,0.35526315789473684,1,25,0.3845792742181382
gov_report,0.8,adakv,44,15.254237288135592,0.07096774193548387,0,15,0.4117351805524279
gov_report,0.8,adakv,45,16.13394216133942,0.25949367088607594,0,32,0.3942111119175587
gov_report,0.8,adakv,46,11.54929577464789,0.018518518518518517,0,31,0.40657345314803567
gov_report,0.8,adakv,47,19.676945668135094,0.037037037037037035,0,21,0.399897071779641
gov_report,0.8,adakv,48,20.512820512820515,0.057692307692307696,0,53,0.406833466405717
gov_report,0.8,adakv,49,18.02721088435374,0.047619047619047616,0,28,0.4104783111316288
gov_report,0.8,ours,0,15.384615384615385,0.0070921985815602835,0,34,0.43564864939101855
gov_report,0.8,ours,1,13.2334581772784,0.0718954248366013,0,20,0.44199307410739425
gov_report,0.8,ours,2,13.095238095238093,0.007042253521126761,0,4,0.45487409037399446
gov_report,0.8,ours,3,12.79707495429616,0.12903225806451613,0,17,0.43681566734614913
gov_report,0.8,ours,4,12.871287128712872,0.00641025641025641,0,17,0.4316320730604756
gov_report,0.8,ours,5,12.487804878048783,0.0,0,,0.437250192979053
gov_report,0.8,ours,6,15.151515151515152,0.014492753623188406,0,25,0.4528557231297169
gov_report,0.8,ours,7,11.97411003236246,0.5414364640883977,1,30,0.44655263200813433
gov_report,0.8,ours,8,11.435523114355233,0.0,0,,0.4483645516759361
gov_report,0.8,ours,9,12.669683257918551,0.006535947712418301,0,14,0.43852955395743287
gov_report,0.8,ours,10,13.72549019607843,0.0,0,,0.4623552412634482
gov_report,0.8,ours,11,17.1875,0.0078125,0,2,0.4437742460506507
gov_report,0.8,ours,12,14.697406340057634,0.0,0,,0.44522890871071497
gov_report,0.8,ours,13,11.912225705329153,0.007194244604316547,0,63,0.4415064256927764
gov_report,0.8,ours,14,15.526802218114605,0.0,0,,0.44965276900209294
gov_report,0.8,ours,15,24.404761904761905,0.0,0,,0.4468831875714531
gov_report,0.8,ours,16,12.895069532237674,0.013245033112582781,0,78,0.4452502137394515
gov_report,0.8,ours,17,12.61744966442953,0.013513513513513514,0,14,0.4461319860555259
gov_report,0.8,ours,18,18.867924528301888,0.030612244897959183,0,34,0.45761687741592827
gov_report,0.8,ours,19,18.32358674463937,0.0136986301369863,0,102,0.44911871481218557
gov_report,0.8,ours,20,15.458937198067632,0.04827586206896552,0,23,0.4400472052577963
gov_report,0.8,ours,21,15.523932729624837,0.006493506493506494,0,90,0.4389725260722668
gov_report,0.8,ours,22,14.50617283950617,0.03125,0,13,0.43707553617662614
gov_report,0.8,ours,23,17.35159817351598,0.026490066225165563,0,71,0.4400352399763604
gov_report,0.8,ours,24,14.69387755102041,0.006535947712418301,0,10,0.4246483560701717
gov_report,0.8,ours,25,18.827708703374775,0.04081632653061224,0,36,0.44883301450516366
gov_report,0.8,ours,26,13.313161875945537,0.03048780487804878,0,20,0.4519333955163383
gov_report,0.8,ours,27,14.509246088193455,0.096,0,22,0.44475350155844706
gov_report,0.8,ours,28,12.287581699346404,0.0,0,,0.43488250504329146
gov_report,0.8,ours,29,22.300884955752213,0.013071895424836602,0,13,0.43896494472547404
gov_report,0.8,ours,30,11.413748378728924,0.012658227848101266,0,38,0.4391942799092226
gov_report,0.8,ours,31,14.177215189873419,0.0,0,,0.4340468983173475
gov_report,0.8,ours,32,14.07035175879397,0.0,0,,0.4455273177946537
gov_report,0.8,ours,33,13.131313131313133,0.0,0,,0.43294951567342876
gov_report,0.8,ours,34,19.738751814223516,0.16049382716049382,0,2,0.45622272745654135
gov_report,0.8,ours,35,13.953488372093023,0.006097560975609756,0,76,0.4271114811699199
gov_report,0.8,ours,36,18.51851851851852,0.023809523809523808,0,0,0.461592117221786
gov_report,0.8,ours,37,17.27272727272727,0.06299212598425197,0,94,0.4582771285743294
gov_report,0.8,ours,38,16.519174041297934,0.038461538461538464,0,10,0.44137120084891274
gov_report,0.8,ours,39,13.559322033898304,0.08783783783783784,0,13,0.44332002210291366
gov_report,0.8,ours,40,16.279069767441857,0.0,0,,0.4307078827417358
gov_report,0.8,ours,41,15.077605321507761,0.014814814814814815,0,34,0.466764375865208
gov_report,0.8,ours,42,16.886543535620056,0.05917159763313609,0,7,0.43556217210207837
gov_report,0.8,ours,43,20.8,0.0,0,,0.4431803192788591
gov_report,0.8,ours,44,13.286713286713287,0.014598540145985401,0,55,0.4504702505608985
gov_report,0.8,ours,45,19.195046439628484,0.041379310344827586,0,6,0.4386435746276493
gov_report,0.8,ours,46,19.718309859154928,0.03125,0,58,0.4363706324763367
gov_report,0.8,ours,47,19.555555555555557,0.015384615384615385,0,19,0.4197473678025953
gov_report,0.8,ours,48,15.798922800718133,0.0078125,0,74,0.44774127790883655
gov_report,0.8,ours,49,18.867924528301888,0.09929078014184398,0,21,0.44271488089674155
